"r","era","whip","so9","ba","obp","slg","r.1","era.1","whip.1","so9.1","ba.1","obp.1","slg.1"
6,"3.06818181818182","1.11363636363636","7.97727272727273","0.308988764044944","0.368159203980099","0.472011235955056",8,"5.86046511627907","1.81395348837209","7.53488372093023","0.246987951807229","0.303867403314917","0.403542168674699"
4,"2.6","1.15555555555556","8.4","0.286549707602339","0.357142857142857","0.491233918128655",3,"3.68181818181818","1.36363636363636","7.77272727272727","0.320441988950276","0.383495145631068","0.524883977900552"
3,"2.48936170212766","1.14893617021277","9","0.273224043715847","0.323383084577114","0.458989071038251",6,"3.91304347826087","1.41304347826087","8.41304347826087","0.333333333333333","0.385714285714286","0.534497354497354"
11,"3.1304347826087","1.19565217391304","9.19565217391304","0.243093922651934","0.296482412060302","0.430795580110497",1,"3.71739130434783","1.39130434782609","7.82608695652174","0.313513513513514","0.378640776699029","0.524427027027027"
0,"5.71428571428571","1.56462585034014","5.30612244897959","0.267379679144385","0.326923076923077","0.406582887700535",4,"5.28260869565217","1.58695652173913","7.43478260869565","0.268571428571429","0.341836734693878","0.45164"
1,"5.51020408163265","1.49659863945578","5.91836734693878","0.238888888888889","0.296482412060302","0.366705555555556",0,"4.30434782608696","1.43478260869565","6.84782608695652","0.248520710059172","0.306010928961749","0.449751479289941"
0,"4.28571428571429","1.30952380952381","6.21428571428571","0.255813953488372","0.306878306878307","0.366238372093023",6,"3.4468085106383","1.25531914893617","6.70212765957447","0.220858895705521","0.274285714285714","0.374208588957055"
2,"4.8","1.62222222222222","6.4","0.204819277108434","0.258426966292135","0.270939759036145",4,"3","1.13333333333333","6.4","0.206451612903226","0.280701754385965","0.354709677419355"
4,"4.70454545454545","1.52272727272727","5.93181818181818","0.227544910179641","0.291208791208791","0.29925748502994",0,"2.8","1.17777777777778","5.8","0.219354838709677","0.284023668639053","0.354709677419355"
2,"3.68181818181818","1.45454545454545","6.34090909090909","0.231707317073171","0.303867403314917","0.322957317073171",3,"1.2","0.933333333333333","5.4","0.234177215189873","0.284023668639053","0.373177215189873"
5,"3.34883720930233","1.41860465116279","6.27906976744186","0.225609756097561","0.298342541436464","0.280298780487805",2,"1.6","1.06666666666667","5.6","0.227848101265823","0.280701754385965","0.335310126582278"
4,"2.4","1.13333333333333","4.8","0.260606060606061","0.308988764044944","0.393884848484849",5,"2.04545454545455","0.977272727272727","10.0227272727273","0.269005847953216","0.347150259067358","0.36819298245614"
7,"3.47727272727273","1.34090909090909","4.29545454545455","0.253012048192771","0.293785310734463","0.397548192771084",5,"2.65909090909091","1.11363636363636","10.6363636363636","0.276470588235294","0.347368421052632","0.435023529411765"
2,"4.09090909090909","1.38636363636364","4.70454545454545","0.241176470588235","0.289617486338798","0.399994117647059",0,"3.47727272727273","1.11363636363636","10.6363636363636","0.288135593220339","0.345360824742268","0.491418079096045"
3,"3.47727272727273","1.29545454545455","5.72727272727273","0.229411764705882","0.294117647058824","0.405964705882353",5,"4.81395348837209","1.27906976744186","9","0.24375","0.331550802139037","0.374825"
6,"4.16666666666667","1.45833333333333","5.20833333333333","0.234285714285714","0.298429319371728","0.394428571428571",1,"4.09090909090909","1.22727272727273","9.81818181818182","0.284848484848485","0.377551020408163","0.436224242424242"
8,"3.33333333333333","1.36574074074074","6.45833333333333","0.231638418079096","0.306122448979592","0.435254237288136",0,"3","1.13333333333333","9.6","0.274390243902439","0.364583333333333","0.402231707317073"
4,"5.46116504854369","1.55339805825243","6.99029126213592","0.261627906976744","0.304347826086957","0.412872093023256",6,"2.23981900452489","1.24434389140271","5.90497737556561","0.25","0.32","0.455905555555556"
4,"5.58312655086849","1.58808933002481","6.47642679900744","0.239766081871345","0.291891891891892","0.374461988304094",2,"2.03619909502262","1.19909502262443","4.8868778280543","0.285714285714286","0.345","0.500351648351648"
4,"5.01210653753027","1.59806295399516","6.53753026634383","0.264367816091954","0.324607329842932","0.419655172413793",5,"2.64705882352941","1.38009049773756","3.86877828054299","0.301675977653631","0.357142857142857","0.514251396648045"
5,"3.2","0.955555555555556","11","0.2875","0.362637362637363","0.3751125",2,"2.25","1.20833333333333","5.0625","0.306451612903226","0.362745098039216","0.516354838709677"
1,"3.6","1.04444444444444","10.6","0.276729559748428","0.346368715083799","0.364943396226415",4,"3","1.27083333333333","5.25","0.286516853932584","0.346938775510204","0.449606741573034"
5,"4.09090909090909","1.18181818181818","9.61363636363636","0.245398773006135","0.299435028248588","0.343766871165644",4,"3.1875","1.22916666666667","5.25","0.281609195402299","0.352331606217617","0.448264367816092"
12,"3.27272727272727","1.04545454545455","9.61363636363636","0.260355029585799","0.315217391304348","0.426213017751479",7,"3.375","1.27083333333333","6.5625","0.245614035087719","0.310160427807487","0.391701754385965"
1,"4","1.26666666666667","8","0.246835443037975","0.288235294117647","0.347924050632911",7,"5.0625","1.45833333333333","6.9375","0.259887005649718","0.31413612565445","0.423745762711864"
3,"3.88636363636364","1.22727272727273","7.77272727272727","0.223684210526316","0.260869565217391","0.302638157894737",8,"4.6","1.35555555555556","6.8","0.261904761904762","0.320652173913043","0.493928571428571"
4,"3.97674418604651","1.06976744186047","8.16279069767442","0.257861635220126","0.283132530120482","0.345949685534591",6,"4.2","1.28888888888889","6.6","0.284883720930233","0.335106382978723","0.558052325581395"
2,"4.71428571428571","1.19047619047619","7.92857142857143","0.253086419753086","0.288235294117647","0.32108024691358",5,"4.6","1.42222222222222","7.4","0.27810650887574","0.327956989247312","0.544437869822485"
2,"4","1.33333333333333","6.8","0.301775147928994","0.357894736842105","0.56214201183432",3,"4.8","1.24444444444444","8.2","0.267857142857143","0.34375","0.387059523809524"
7,"2.04081632653061","1.08843537414966","7.14285714285714","0.26219512195122","0.316939890710383","0.481731707317073",4,"4.8","1.2","8.4","0.279761904761905","0.360824742268041","0.375059523809524"
7,"2.85714285714286","1.22448979591837","6.93877551020408","0.283236994219653","0.328042328042328","0.474190751445087",6,"5.4","1.35555555555556","9.8","0.246987951807229","0.328042328042328","0.349457831325301"
8,"3.2484076433121","1.31634819532909","8.40764331210191","0.303191489361702","0.346341463414634","0.436356382978723",2,"2.4","1.17777777777778","7.4","0.304878048780488","0.368131868131868","0.469560975609756"
6,"3.63829787234043","1.27659574468085","7.65957446808511","0.274853801169591","0.326086956521739","0.432842105263158",2,"2.93279022403259","1.22199592668024","8.61507128309572","0.31219512195122","0.337962962962963","0.473287804878049"
3,"3.4468085106383","1.25531914893617","6.8936170212766","0.268571428571429","0.324607329842932","0.44568",4,"3.66598778004073","1.24236252545825","8.24847250509165","0.29064039408867","0.31924882629108","0.438689655172414"
2,"4.6875","1.4375","6.9375","0.27319587628866","0.325471698113208","0.376211340206186",3,"3.78","1.22","8.64","0.301507537688442","0.339622641509434","0.472577889447236"
3,"3.92931392931393","1.18503118503118","6.92307692307692","0.238341968911917","0.295238095238095","0.357357512953368",0,"3.35294117647059","1.11764705882353","8.11764705882353","0.26063829787234","0.305418719211823","0.393851063829787"
1,"3.36798336798337","1.20582120582121","8.41995841995842","0.225130890052356","0.280193236714976","0.345455497382199",3,"3","1.08333333333333","6.5625","0.222222222222222","0.26775956284153","0.351035087719298"
4,"3.21428571428571","1.0952380952381","5.78571428571429","0.198581560283688","0.269230769230769","0.283836879432624",5,"3","1.19047619047619","7.28571428571429","0.201219512195122","0.245714285714286","0.359743902439024"
8,"3.07317073170732","1.07317073170732","6.58536585365854","0.201438848920863","0.27741935483871","0.30931654676259",4,"2.93023255813953","1.04651162790698","6.69767441860465","0.213414634146341","0.252873563218391","0.396414634146341"
2,"3.29268292682927","1.04878048780488","6.14634146341463","0.23489932885906","0.311377245508982","0.389187919463087",10,"4.3953488372093","1.30232558139535","6.06976744186047","0.202453987730061","0.239766081871345","0.368159509202454"
4,"5.07692307692308","1.35897435897436","7.38461538461539","0.22","0.295180722891566","0.373106666666667",2,"3.10909090909091","1.07272727272727","7.03636363636364","0.282296650717703","0.346153846153846","0.411377990430622"
4,"4.61538461538461","1.28205128205128","8.76923076923077","0.225165562913907","0.295180722891566","0.423622516556291",2,"3.43636363636364","1.05454545454545","8.67272727272727","0.267942583732057","0.326086956521739","0.392287081339713"
2,"4.3953488372093","1.23255813953488","9","0.214285714285714","0.278688524590164","0.404535714285714",3,"2.94545454545455","1.03636363636364","9","0.221105527638191","0.285714285714286","0.33672864321608"
4,"3.97674418604651","1.34883720930233","8.37209302325581","0.204678362573099","0.256830601092896","0.362385964912281",0,"2.86016949152542","1.3135593220339","10.2966101694915","0.241573033707865","0.27807486631016","0.331719101123596"
2,"3.13953488372093","1.25581395348837","7.74418604651163","0.179640718562874","0.21264367816092","0.287179640718563",1,"3.66515837104072","1.33484162895928","10.1809954751131","0.234939759036145","0.265895953757225","0.313409638554217"
3,"1.4","1.04444444444444","7.2","0.195266272189349","0.218390804597701","0.342994082840237",4,"2.73913043478261","1","10.1739130434783","0.225609756097561","0.264367816091954","0.305024390243902"
3,"2.04545454545455","1.06818181818182","6.54545454545455","0.179640718562874","0.230337078651685","0.293197604790419",2,"2.34782608695652","0.91304347826087","9.58695652173913","0.189873417721519","0.241176470588235","0.247018987341772"
6,"2","0.777777777777778","8.2","0.241830065359477","0.303571428571429","0.346490196078431",7,"2","1.2","6.8","0.189349112426035","0.254054054054054","0.289775147928994"
3,"2.87234042553191","0.914893617021277","8.04255319148936","0.242603550295858","0.277777777777778","0.367005917159763",4,"2.02040816326531","1.08163265306122","7.3469387755102","0.202247191011236","0.277777777777778","0.353797752808989"
1,"2.54347826086957","0.760869565217391","7.82608695652174","0.221556886227545","0.268156424581006","0.341425149700599",0,"2.57142857142857","1.10204081632653","7.53061224489796","0.195402298850575","0.27319587628866","0.356316091954023"
1,"2.4","1.2","8.2","0.247058823529412","0.298913043478261","0.394258823529412",2,"2.42307692307692","1.09615384615385","7.61538461538461","0.18232044198895","0.276699029126214","0.292801104972376"
6,"2.65909090909091","1.25","7.97727272727273","0.23121387283237","0.275675675675676","0.370098265895954",3,"1.86792452830189","1.0188679245283","7.64150943396226","0.209944751381215","0.28","0.331585635359116"
0,"2.72093023255814","1.18604651162791","7.53488372093023","0.239766081871345","0.284153005464481","0.397707602339181",1,"2.59615384615385","1.03846153846154","6.57692307692308","0.206703910614525","0.268041237113402","0.335245810055866"
7,"2.02040816326531","0.959183673469388","6.61224489795918","0.193939393939394","0.248587570621469","0.290890909090909",3,"3","1.04444444444444","9.2","0.251497005988024","0.304347826086957","0.335431137724551"
9,"2.02040816326531","1.02040816326531","6.79591836734694","0.23121387283237","0.28494623655914","0.346705202312139",3,"4.5","1.26190476190476","5.35714285714286","0.240963855421687","0.283333333333333","0.33744578313253"
1,"2.6","1.15555555555556","7","0.291666666666667","0.349462365591398","0.470208333333333",5,"6.21428571428571","1.57142857142857","6","0.260606060606061","0.29608938547486","0.381884848484848"
2,"3.47727272727273","1.34090909090909","6.95454545454545","0.253012048192771","0.315217391304348","0.433668674698795",1,"5.57142857142857","1.33333333333333","6.42857142857143","0.268292682926829","0.312849162011173","0.341469512195122"
2,"2.8","1.08888888888889","7.2","0.264516129032258","0.331395348837209","0.41298064516129",12,"2.45454545454545","1.18181818181818","8.18181818181818","0.23780487804878","0.294444444444444","0.426884146341463"
3,"3.88636363636364","1.27272727272727","6.75","0.217105263157895","0.274390243902439","0.335513157894737",10,"2.86363636363636","1.18181818181818","7.97727272727273","0.283236994219653","0.353846153846154","0.549271676300578"
8,"5.65116279069767","1.48837209302326","6.48837209302326","0.227848101265823","0.297142857142857","0.348164556962025",3,"2.86363636363636","1.27272727272727","8.38636363636364","0.296511627906977","0.369230769230769","0.587406976744186"
3,"2.6","1.2","7.8","0.226415094339623","0.297142857142857","0.346176100628931",11,"3.88636363636364","1.36363636363636","8.38636363636364","0.273255813953488","0.327956989247312","0.511686046511628"
3,"4.90909090909091","1.40909090909091","7.77272727272727","0.2125","0.292134831460674","0.31271875",5,"3.4","1.24444444444444","8.2","0.32967032967033","0.378787878787879","0.615450549450549"
1,"3.8","1.26666666666667","7.6","0.340782122905028","0.384615384615385","0.636849162011173",2,"2.1063829787234","0.978723404255319","9.19148936170213","0.254237288135593","0.316326530612245","0.350299435028249"
0,"3.71739130434783","1.30434782608696","7.6304347826087","0.289617486338798","0.319587628865979","0.480808743169399",6,"0.9","0.8","9.9","0.221590909090909","0.28125","0.335261363636364"
4,"4.4","1.26666666666667","8.4","0.234285714285714","0.260869565217391","0.371382857142857",1,"0.9","0.76","8.28","0.222222222222222","0.294736842105263","0.345017543859649"
8,"3","0.977777777777778","7.6","0.242937853107345","0.272727272727273","0.435101694915254",2,"4.6","1.4","7.4","0.273809523809524","0.32972972972973","0.398928571428571"
5,"2.8","0.822222222222222","7.6","0.231638418079096","0.271276595744681","0.418141242937853",1,"5.93181818181818","1.52272727272727","7.15909090909091","0.271604938271605","0.318181818181818","0.376617283950617"
4,"2.4","0.733333333333333","8.6","0.239130434782609","0.274611398963731","0.413211956521739",3,"5.8","1.48888888888889","6","0.259259259259259","0.298850574712644","0.358098765432099"
1,"2.65909090909091","0.727272727272727","9","0.254237288135593","0.278688524590164","0.486",4,"3","1.15555555555556","8.4","0.236363636363636","0.284090909090909","0.412272727272727"
2,"2.25","0.681818181818182","8.79545454545454","0.258426966292135","0.290322580645161","0.500056179775281",7,"3.2","1.17777777777778","7.6","0.248484848484848","0.283236994219653","0.460757575757576"
1,"3.55813953488372","0.837209302325581","9.83720930232558","0.239766081871345","0.273743016759777","0.444538011695906",2,"3.4","1.24444444444444","7.8","0.26219512195122","0.288235294117647","0.475798780487805"
1,"2.33766233766234","0.800865800865801","7.98701298701299","0.224137931034483","0.274193548387097","0.316005747126437",9,"3.64285714285714","0.928571428571429","9.42857142857143","0.186335403726708","0.220238095238095","0.341714285714286"
2,"2.98672566371681","0.951327433628319","7.9646017699115","0.229885057471264","0.287234042553192","0.316005747126437",4,"3.42857142857143","0.976190476190476","8.14285714285714","0.214723926380368","0.255813953488372","0.429361963190184"
3,"3.86877828054299","1.13122171945701","7.94117647058823","0.259668508287293","0.33","0.342508287292818",1,"3.21428571428571","1.11904761904762","6.85714285714286","0.222222222222222","0.28","0.38270987654321"
4,"4.07239819004525","1.15384615384615","8.75565610859728","0.24","0.291005291005291","0.285794285714286",5,"2.72093023255814","1.09302325581395","6.27906976744186","0.204968944099379","0.260115606936416","0.366527950310559"
1,"6.75","1.72727272727273","5.31818181818182","0.261111111111111","0.314432989690722","0.372177777777778",9,"2.04545454545455","0.977272727272727","5.31818181818182","0.228395061728395","0.289772727272727","0.401234567901235"
2,"7.11627906976744","1.6046511627907","7.11627906976744","0.229885057471264","0.279569892473118","0.321931034482759",3,"1.8","0.933333333333333","6.2","0.260606060606061","0.325966850828729","0.460606060606061"
8,"5.14285714285714","1.30952380952381","7.07142857142857","0.222222222222222","0.26775956284153","0.30419298245614",12,"2.2","1.08888888888889","7.8","0.234177215189873","0.314606741573034","0.373462025316456"
6,"7.28571428571429","1.71428571428571","6.42857142857143","0.263736263736264","0.307692307692308","0.390186813186813",4,"3.4","1.2","8.8","0.280487804878049","0.363636363636364","0.494067073170732"
4,"2.93023255813953","1.09302325581395","8.37209302325581","0.236024844720497","0.316666666666667","0.347819875776398",5,"4","1.2","8.6","0.297619047619048","0.373684210526316","0.523922619047619"
0,"3","1.07142857142857","6.64285714285714","0.204968944099379","0.288888888888889","0.310645962732919",6,"4","1.22222222222222","9.4","0.295180722891566","0.362162162162162","0.512066265060241"
7,"3.95121951219512","1.14634146341463","5.48780487804878","0.165605095541401","0.238372093023256","0.248420382165605",9,"3.8","1.22222222222222","9.2","0.296969696969697","0.357142857142857","0.533327272727273"
0,"4.8","1.24444444444444","8.4","0.31547619047619","0.371584699453552","0.583297619047619",3,"4.02127659574468","1.14893617021277","7.08510638297872","0.196319018404908","0.245714285714286","0.23321472392638"
2,"3.88636363636364","1.15909090909091","7.36363636363636","0.25625","0.29585798816568","0.44993125",3,"3.63829787234043","1.08510638297872","7.27659574468085","0.225609756097561","0.296703296703297","0.262268292682927"
7,"3.33333333333333","1.2037037037037","7.70833333333333","0.264150943396226","0.315789473684211","0.440163522012579",5,"3.52173913043478","1.1304347826087","7.82608695652174","0.208860759493671","0.294444444444444","0.240481012658228"
4,"3.1858407079646","1.30530973451327","6.96902654867257","0.247058823529412","0.322751322751323","0.446947058823529",0,"4.69387755102041","1.47392290249433","5.91836734693878","0.251428571428571","0.292553191489362","0.371325714285714"
4,"3.1858407079646","1.41592920353982","7.16814159292035","0.242774566473988","0.326530612244898","0.381312138728324",1,"4.19068736141907","1.35254988913525","6.78492239467849","0.257142857142857","0.305263157894737","0.376994285714286"
10,"1.99115044247788","1.3716814159292","7.36725663716814","0.227272727272727","0.308080808080808","0.369306818181818",6,"3.91304347826087","1.39130434782609","7.04347826086957","0.265895953757225","0.321052631578947","0.358184971098266"
1,"3","1.26666666666667","7","0.220125786163522","0.281609195402299","0.383553459119497",2,"2.53246753246753","1.2987012987013","7.4025974025974","0.262032085561497","0.341232227488152","0.443668449197861"
0,"2.92207792207792","1.32034632034632","7.79220779220779","0.2","0.270718232044199","0.351424242424242",5,"2.20408163265306","1.26530612244898","7.89795918367347","0.247368421052632","0.339449541284404","0.420794736842105"
3,"3.98230088495575","1.39380530973451","7.36725663716814","0.2","0.262569832402235","0.351424242424242",2,"1.53191489361702","1.08510638297872","9","0.25","0.339805825242718","0.416572222222222"
2,"3.58407079646018","1.34955752212389","7.16814159292035","0.181818181818182","0.262295081967213","0.339212121212121",3,"2.1063829787234","1.06382978723404","7.65957446808511","0.261111111111111","0.338308457711443","0.455622222222222"
2,"2.54347826086957","1.04347826086957","7.04347826086957","0.255952380952381","0.329787234042553","0.410684523809524",5,"2.29787234042553","0.978723404255319","7.85106382978723","0.259887005649718","0.328205128205128","0.418107344632768"
2,"3.2","1.08888888888889","7.2","0.236686390532544","0.308510638297872","0.360863905325444",8,"1.53191489361702","1.02127659574468","8.80851063829787","0.245508982035928","0.318918918918919","0.383467065868263"
1,"4.70454545454545","1.20454545454545","6.75","0.187878787878788","0.26775956284153","0.309121212121212",6,"1.8","0.977777777777778","8.6","0.269938650306748","0.329608938547486","0.44819018404908"
5,"5.26829268292683","1.51219512195122","6.36585365853659","0.20125786163522","0.265536723163842","0.276748427672956",3,"2","1.08888888888889","8","0.274390243902439","0.318181818181818","0.481932926829268"
2,"3.97674418604651","1.3953488372093","5.86046511627907","0.218934911242604","0.275675675675676","0.343213017751479",7,"1.95652173913043","1.06521739130435","8.80434782608696","0.270588235294118","0.30939226519337","0.464923529411765"
3,"4.71428571428571","1.45238095238095","7.71428571428571","0.207100591715976","0.25414364640884","0.313727810650888",2,"1.95652173913043","1.06521739130435","8.60869565217391","0.284023668639053","0.333333333333333","0.515029585798817"
0,"2.15217391304348","1.10869565217391","8.41304347826087","0.258823529411765","0.309782608695652","0.470705882352941",5,"2.8","1.06666666666667","8.4","0.23780487804878","0.29608938547486","0.390231707317073"
5,"2.4","1.2","8","0.22289156626506","0.271186440677966","0.391734939759036",4,"2.4","0.977777777777778","9","0.260606060606061","0.314606741573034","0.436424242424242"
9,"3","1.17777777777778","7.6","0.255681818181818","0.291891891891892","0.403664772727273",5,"3","1.2","9.4","0.248484848484848","0.316939890710383","0.430412121212121"
5,"3.47727272727273","1.25","8.38636363636364","0.284090909090909","0.328042328042328","0.420727272727273",6,"4.4","1.4","8.8","0.248520710059172","0.315508021390374","0.467491124260355"
2,"3.75870069605568","1.29930394431555","8.14385150812065","0.251428571428571","0.290322580645161","0.394451428571429",4,"3.68181818181818","1.09090909090909","8.38636363636364","0.259259259259259","0.33695652173913","0.413327160493827"
2,"4.06175771971496","1.28266033254157","7.90973871733967","0.251428571428571","0.282608695652174","0.400108571428571",4,"3","0.933333333333333","8.8","0.286585365853659","0.356756756756757","0.463310975609756"
1,"3.8479809976247","1.21140142517815","7.05463182897862","0.267045454545455","0.304812834224599","0.448954545454545",0,"2.6","0.888888888888889","8.8","0.238709677419355","0.300578034682081","0.354793548387097"
3,"4.8","1.42222222222222","8.4","0.259493670886076","0.3125","0.40479746835443",12,"2.99287410926366","1.11638954869359","7.26840855106888","0.213414634146341","0.269662921348315","0.384231707317073"
6,"5.93181818181818","1.63636363636364","8.38636363636364","0.239263803680982","0.284090909090909","0.423018404907975",7,"2.56532066508314","1.11638954869359","7.26840855106888","0.2","0.260115606936416","0.412475"
2,"3.13953488372093","1.13953488372093","7.53488372093023","0.22360248447205","0.289772727272727","0.385130434782609",1,"7.11627906976744","1.72093023255814","7.32558139534884","0.245508982035928","0.288888888888889","0.41888622754491"
8,"3.11538461538462","1.17307692307692","9.17307692307692","0.25531914893617","0.320754716981132","0.382936170212766",6,"2.45454545454545","0.977272727272727","7.56818181818182","0.220125786163522","0.295454545454545","0.390050314465409"
6,"3.39622641509434","1.18867924528302","8.49056603773585","0.25531914893617","0.330232558139535","0.414872340425532",4,"3.52173913043478","1.17391304347826","8.41304347826087","0.260115606936416","0.322751322751323","0.393115606936416"
1,"4.69565217391304","1.3695652173913","8.41304347826087","0.275280898876405","0.336734693877551","0.398831460674157",2,"2.88","1.14","7.38","0.252747252747253","0.328502415458937","0.434065934065934"
1,"4.6","1.33333333333333","7.6","0.23121387283237","0.291005291005291","0.31793063583815",2,"2.8125","1.10416666666667","7.3125","0.278409090909091","0.343434343434343","0.437443181818182"
4,"1.72340425531915","0.914893617021277","9.19148936170213","0.265536723163842","0.308510638297872","0.406621468926554",0,"3.91304347826087","1.32608695652174","9.78260869565217","0.254237288135593","0.326530612244898","0.378525423728814"
1,"3.13953488372093","1.3953488372093","7.32558139534884","0.246987951807229","0.303867403314917","0.31321686746988",5,"3.82978723404255","1.38297872340426","9.38297872340426","0.254237288135593","0.3125","0.36164406779661"
10,"3.85714285714286","1.5952380952381","6","0.234939759036145","0.275280898876405","0.301265060240964",7,"3.4468085106383","1.4468085106383","8.80851063829787","0.275280898876405","0.328125","0.354089887640449"
2,"4.92857142857143","1.73809523809524","6.21428571428571","0.255952380952381","0.295081967213115","0.357166666666667",4,"4.78723404255319","1.57446808510638","8.23404255319149","0.278409090909091","0.338541666666667","0.369488636363636"
1,"4.02127659574468","1.42553191489362","8.80851063829787","0.27906976744186","0.347368421052632","0.372325581395349",4,"5.93181818181818","1.47727272727273","8.18181818181818","0.27810650887574","0.352631578947368","0.437917159763314"
4,"3.27272727272727","1.22727272727273","6.95454545454545","0.274390243902439","0.342541436464088","0.366012195121951",2,"5.2","1.37777777777778","8.8","0.281437125748503","0.33879781420765","0.461185628742515"
4,"3.27272727272727","1.18181818181818","7.15909090909091","0.265432098765432","0.346153846153846","0.389",7,"5.2","1.37777777777778","10.2","0.272727272727273","0.320224719101124","0.442527272727273"
2,"4.81395348837209","1.32558139534884","7.95348837209302","0.225","0.311111111111111","0.3688875",3,"5.6","1.4","10.6","0.298245614035088","0.324022346368715","0.555631578947368"
1,"3.42857142857143","1.21428571428571","7.5","0.19496855345912","0.27683615819209","0.339666666666667",2,"6.54545454545455","1.65909090909091","6.95454545454545","0.267857142857143","0.357512953367876","0.428482142857143"
6,"3.27669902912621","1.31067961165049","7.86407766990291","0.182926829268293","0.251396648044693","0.317115853658537",4,"4.6","1.35555555555556","7.8","0.254545454545455","0.364102564102564","0.436151515151515"
3,"3.05084745762712","1.27118644067797","8.58050847457627","0.180790960451977","0.295238095238095","0.293881355932203",1,"4.68","1.48","6.84","0.232432432432432","0.334883720930233","0.351162162162162"
9,"5.08695652173913","1.54347826086957","7.6304347826087","0.259259259259259","0.295","0.375746031746032",3,"4.6","1.46666666666667","8","0.246987951807229","0.340314136125654","0.409512048192771"
1,"5.67391304347826","1.54347826086957","8.21739130434783","0.269430051813472","0.314009661835749","0.430253886010363",5,"5.2","1.71111111111111","7.8","0.263157894736842","0.331578947368421","0.461777777777778"
14,"6.2","1.64444444444444","7.8","0.237837837837838","0.282828282828283","0.324448648648649",5,"3.8","1.44444444444444","9","0.261904761904762","0.324324324324324","0.464083333333333"
8,"5.2","1.84444444444444","7.2","0.247058823529412","0.328205128205128","0.429082352941176",1,"5.93181818181818","1.47727272727273","8.59090909090909","0.282485875706215","0.361809045226131","0.474655367231638"
7,"4.4","1.66666666666667","7.8","0.289017341040462","0.368159203980099","0.508381502890173",6,"7.36363636363636","1.79545454545455","7.77272727272727","0.271676300578035","0.347150259067358","0.474138728323699"
1,"4.2","1.73333333333333","8.6","0.263473053892216","0.363636363636364","0.48477245508982",7,"7.4","1.82222222222222","7.8","0.284916201117318","0.353535353535354","0.514134078212291"
4,"6.61137440758294","1.75355450236967","6.82464454976303","0.273809523809524","0.368686868686869","0.380785714285714",7,"4.70454545454545","1.54545454545455","8.59090909090909","0.248484848484848","0.355329949238579","0.411927272727273"
2,"6.33495145631068","1.74757281553398","7.20873786407767","0.245508982035928","0.34020618556701","0.341131736526946",1,"5.31818181818182","1.59090909090909","6.95454545454545","0.265060240963855","0.37","0.439578313253012"
6,"4.5","1.66666666666667","7.71428571428571","0.214723926380368","0.297297297297297","0.312766871165644",5,"3.88636363636364","1.22727272727273","7.97727272727273","0.273809523809524","0.376884422110553","0.434452380952381"
1,"3.34883720930233","0.86046511627907","7.74418604651163","0.274285714285714","0.355","0.382748571428571",7,"4.70454545454545","1.29545454545455","6.54545454545455","0.226415094339623","0.357512953367876","0.339534591194969"
3,"3.34883720930233","1.04651162790698","7.74418604651163","0.244186046511628","0.33502538071066","0.342941860465116",6,"3.68181818181818","1.11363636363636","6.95454545454545","0.25609756097561","0.372448979591837","0.359634146341463"
3,"3.55813953488372","1.06976744186047","8.7906976744186","0.254335260115607","0.343434343434343","0.364075144508671",2,"2.8","1.04444444444444","8.4","0.260869565217391","0.387755102040816","0.422198757763975"
3,"3.32608695652174","1.08695652173913","6.26086956521739","0.261904761904762","0.335106382978723","0.434583333333333",4,"2.54347826086957","1.10869565217391","8.80434782608696","0.236024844720497","0.359375","0.391111801242236"
3,"2.625","1.02083333333333","6.375","0.265536723163842","0.34","0.406887005649718",4,"2.57142857142857","1.12244897959184","8.63265306122449","0.25","0.364532019704433","0.406854651162791"
0,"2.20408163265306","1.08163265306122","9","0.271676300578035","0.363636363636364","0.421826589595376",8,"6.69767441860465","1.76744186046512","6.27906976744186","0.263473053892216","0.365482233502538","0.41914371257485"
8,"3.5625","1.25","9","0.226190476190476","0.308510638297872","0.339232142857143",3,"6.06976744186047","1.62790697674419","6.48837209302326","0.267080745341615","0.344262295081967","0.39132298136646"
5,"3.75","1.3125","8.0625","0.25","0.34010152284264","0.325552325581395",2,"5.93181818181818","1.59090909090909","6.75","0.254658385093168","0.335135135135135","0.39132298136646"
6,"3.63829787234043","1.19148936170213","9","0.247058823529412","0.338461538461538","0.335305882352941",8,"5.33175355450237","1.4218009478673","7.03791469194313","0.242603550295858","0.313829787234043","0.313568047337278"
9,"5","1.38888888888889","9.375","0.25609756097561","0.335135135135135","0.390243902439024",4,"5.65116279069767","1.48837209302326","7.32558139534884","0.263157894736842","0.34375","0.356865497076023"
3,"5","1.48148148148148","9.58333333333333","0.254335260115607","0.322916666666667","0.433543352601156",4,"5.11363636363636","1.34090909090909","6.13636363636364","0.285714285714286","0.350515463917526","0.400114285714286"
1,"2.6","1.17777777777778","6.8","0.2375","0.289772727272727","0.3999625",0,"4.05405405405405","1.46396396396396","9.93243243243243","0.278688524590164","0.338308457711443","0.453475409836066"
6,"2","1.06666666666667","6.6","0.211538461538462","0.271676300578035","0.327019230769231",1,"3.64864864864865","1.44144144144144","9.72972972972973","0.244318181818182","0.3","0.403346590909091"
6,"1.6","0.977777777777778","6","0.229813664596273","0.286516853932584","0.372819875776398",2,"4.25675675675676","1.57657657657658","8.71621621621622","0.238636363636364","0.291005291005291","0.380659090909091"
